rank,opportunity_id,opportunity_name,opportunity_type,opportunity_score,opportunity_level,confidence_score
9378,customer_8616838509a6c7181b26db78dec86e46,8616838509a6c7181b26db78dec86e46,customer,19.848528794432376,Low,70.68
9379,customer_ede1ea2289df1d00cd59334762b0bd43,ede1ea2289df1d00cd59334762b0bd43,customer,19.848383431790865,Low,70.68
9380,customer_b0e3d5226747d43d40b4f07aeb6de300,b0e3d5226747d43d40b4f07aeb6de300,customer,19.848367675269376,Low,70.68
9381,customer_584b6a4a8b2e568270e3b1d3a3cdeef6,584b6a4a8b2e568270e3b1d3a3cdeef6,customer,19.848198143726258,Low,70.68
9382,customer_ba099a4b4151d3d2746aca3ca79250ab,ba099a4b4151d3d2746aca3ca79250ab,customer,19.848012265048887,Low,70.68
9383,customer_183ae197d39a50d6286b7abeac5f0675,183ae197d39a50d6286b7abeac5f0675,customer,19.847935141292965,Low,70.68
9384,customer_fbab18f30a236d19360b3b8b08067b8c,fbab18f30a236d19360b3b8b08067b8c,customer,19.847837284461022,Low,70.68
9385,customer_708976af642e89528bcb19b3e72b4152,708976af642e89528bcb19b3e72b4152,customer,19.84776880933032,Low,70.68
9386,customer_bd9d14217b86a5bf191f55a1c61bf29a,bd9d14217b86a5bf191f55a1c61bf29a,customer,19.847661949505497,Low,70.68
9387,customer_671bcf6087437b77056bd95e29ba22ec,671bcf6087437b77056bd95e29ba22ec,customer,19.847530684533954,Low,70.68
9388,customer_4f33256e74e56b333e07e47064ff32fe,4f33256e74e56b333e07e47064ff32fe,customer,19.84747630707323,Low,70.68
9389,customer_961917d3393ed7ae96d4f140181f0e16,961917d3393ed7ae96d4f140181f0e16,customer,19.847294100466545,Low,70.68
9390,customer_4e3d73344415d18b2d8b5bed969aed1b,4e3d73344415d18b2d8b5bed969aed1b,customer,19.847280120919123,Low,70.68
9391,customer_cd47c9f9f1ff7a1cd5a0538dd58a4558,cd47c9f9f1ff7a1cd5a0538dd58a4558,customer,19.847094478486856,Low,70.68
9392,customer_622e0790cc617e9cf5ed9f1075e5196c,622e0790cc617e9cf5ed9f1075e5196c,customer,19.847061188469816,Low,70.68
9393,customer_604a2d4c691fa883f0f8720ec32df7ea,604a2d4c691fa883f0f8720ec32df7ea,customer,19.84704021914869,Low,70.68
9394,customer_047ce3fc5ad200ea8cebe5841e618d05,047ce3fc5ad200ea8cebe5841e618d05,customer,19.84683704322087,Low,70.68
9395,customer_0f55c87763a0f9f303b01d292b4ca0bb,0f55c87763a0f9f303b01d292b4ca0bb,customer,19.846807307151963,Low,70.68
9396,customer_5d8c508f148157b5095cab78700ae2a4,5d8c508f148157b5095cab78700ae2a4,customer,19.846745939917525,Low,70.68
9397,customer_e72953f6ea9d26fbee12baac9761e7aa,e72953f6ea9d26fbee12baac9761e7aa,customer,19.846674147083807,Low,70.68
9398,customer_a3e58f1846d3f558c6b4905c9af4b030,a3e58f1846d3f558c6b4905c9af4b030,customer,19.846637421241187,Low,70.68
9399,customer_4787608b31b689e71194a46576b2114c,4787608b31b689e71194a46576b2114c,customer,19.846514804894866,Low,70.68
9400,customer_ea75450240e3714e93838db6db1d0410,ea75450240e3714e93838db6db1d0410,customer,19.84650094347,Low,70.68
9401,customer_cfa5a154f34e9483023bc6b85ac534aa,cfa5a154f34e9483023bc6b85ac534aa,customer,19.84636944225335,Low,70.68
9402,customer_0c52c4e614254a0f701ca66f417fdc60,0c52c4e614254a0f701ca66f417fdc60,customer,19.84617503307331,Low,70.68
9403,customer_419bfb14302648d06e8786d945bdf203,419bfb14302648d06e8786d945bdf203,customer,19.846161053525897,Low,70.68
9404,customer_a532fd54430dcef49c1f8dd838889158,a532fd54430dcef49c1f8dd838889158,customer,19.84603677832806,Low,70.68
9405,customer_b259de30a9466a5a1a346e783a510532,b259de30a9466a5a1a346e783a510532,customer,19.845992944589185,Low,70.68
9406,customer_77807178e3955a3352d9e7101cceb07f,77807178e3955a3352d9e7101cceb07f,customer,19.84576003259246,Low,70.68
9407,customer_852de9c8adefefe4482f0aa99676ef95,852de9c8adefefe4482f0aa99676ef95,customer,19.845740722122844,Low,70.68
9408,customer_2b18cd5c428106cc024ee2cc951a0b68,2b18cd5c428106cc024ee2cc951a0b68,customer,19.84557261318613,Low,70.68
9409,customer_73afa5c15ab1d93277de26f6989e36bf,73afa5c15ab1d93277de26f6989e36bf,customer,19.845558633638706,Low,70.68
9410,customer_04093066bc3fa341df1261a78e9a8e89,04093066bc3fa341df1261a78e9a8e89,customer,19.845437794266456,Low,70.68
9411,customer_1b5fedf43f8156b281a3e00832f0cf93,1b5fedf43f8156b281a3e00832f0cf93,customer,19.845325721641988,Low,70.68
9412,customer_e9a9d052f161cb85378f2d8e258ad122,e9a9d052f161cb85378f2d8e258ad122,customer,19.84529420859901,Low,70.68
9413,customer_0ebbc7eb66eec02dbf8ec16bf4df7d4a,0ebbc7eb66eec02dbf8ec16bf4df7d4a,customer,19.84508439726514,Low,70.68
9414,customer_7d2df5c2566f1fa43f9cd060da58e489,7d2df5c2566f1fa43f9cd060da58e489,customer,19.84507349917564,Low,70.68
9415,customer_a293861bf0a71778b6a0747d13dbed3b,a293861bf0a71778b6a0747d13dbed3b,customer,19.84470043733705,Low,70.68
9416,customer_f5e105f581e333aa03537be4deb4fa08,f5e105f581e333aa03537be4deb4fa08,customer,19.844688234763694,Low,70.68
9417,customer_3af7778e163d8ce64083783219588e06,3af7778e163d8ce64083783219588e06,customer,19.84450081535736,Low,70.68
9418,customer_084b6a94c8cdb12b4ee05006af246aa0,084b6a94c8cdb12b4ee05006af246aa0,customer,19.84433969619436,Low,70.68
9419,customer_1dd189ae626c773c96b30ddcc49a9cbd,1dd189ae626c773c96b30ddcc49a9cbd,customer,19.84426612638657,Low,70.68
9420,customer_6d394722d5fc5e721aee6875a218d8db,6d394722d5fc5e721aee6875a218d8db,customer,19.844230818014594,Low,70.68
9421,customer_c2ac7fcff6c7b166d077961ce43def61,c2ac7fcff6c7b166d077961ce43def61,customer,19.844166374458005,Low,70.68
9422,customer_a1a3b4b4d79311ed7f6ae2f6666880c0,a1a3b4b4d79311ed7f6ae2f6666880c0,customer,19.844068281380952,Low,70.68
9423,customer_3f445b94fd2f670e67dfbc30370340ad,3f445b94fd2f670e67dfbc30370340ad,customer,19.844033214389846,Low,70.68
9424,customer_e230a164fb32a2f0e5c0fc37eace2170,e230a164fb32a2f0e5c0fc37eace2170,customer,19.844033214389846,Low,70.68
9425,customer_5926155748a17bea012987f22a4e73a6,5926155748a17bea012987f22a4e73a6,customer,19.84385633870536,Low,70.68
9426,customer_a37cf9f29e9f1de58195a7926718cca7,a37cf9f29e9f1de58195a7926718cca7,customer,19.843783005142676,Low,70.68
9427,customer_670a3140c8ece3f8978ac5989dc8765f,670a3140c8ece3f8978ac5989dc8765f,customer,19.84377933307199,Low,70.68
9428,customer_18c76b8716ed445f9fed650f3bce9e73,18c76b8716ed445f9fed650f3bce9e73,customer,19.843747820029016,Low,70.68
9429,customer_13efb012003483c7c63f07855c5b7605,13efb012003483c7c63f07855c5b7605,customer,19.843605893213084,Low,70.68
9430,customer_29bea95c72abb63bd9da0018a398b594,29bea95c72abb63bd9da0018a398b594,customer,19.843395727511556,Low,70.68
9431,customer_f2cdfb7646bb6ac5d5ac8021c52dd8b6,f2cdfb7646bb6ac5d5ac8021c52dd8b6,customer,19.84336954539078,Low,70.68
9432,customer_722c93504c2dfc6da249c8fc4664ea19,722c93504c2dfc6da249c8fc4664ea19,customer,19.843364214468586,Low,70.68
9433,customer_ba546505eec1c9f4251cbfdc001fbf82,ba546505eec1c9f4251cbfdc001fbf82,customer,19.843299411408566,Low,70.68
9434,customer_48fb15c89a4654ef7ac2e5c3cdc397da,48fb15c89a4654ef7ac2e5c3cdc397da,customer,19.843241598122262,Low,70.68
9435,customer_884833b76575c308fcc6d414f7918585,884833b76575c308fcc6d414f7918585,customer,19.843211862053355,Low,70.68
9436,customer_f5f0a44fa78dfe218749a60aef972d1c,f5f0a44fa78dfe218749a60aef972d1c,customer,19.843161156663317,Low,70.68
9437,customer_38bcabc3a03ade1e05fe63312e36064c,38bcabc3a03ade1e05fe63312e36064c,customer,19.843012240073673,Low,70.68
9438,customer_fdd5211d05b6a9406426d5f14aa6aa17,fdd5211d05b6a9406426d5f14aa6aa17,customer,19.842914265119173,Low,70.68
9439,customer_e2439c7b04c3500e7a4aa7a208e78f70,e2439c7b04c3500e7a4aa7a208e78f70,customer,19.84275174976226,Low,71.68
9440,customer_248bf919367fa1e37a5af84d254e9adb,248bf919367fa1e37a5af84d254e9adb,customer,19.84272329176471,Low,70.68
9441,customer_ea3074b990300d10be9cd57de434e133,ea3074b990300d10be9cd57de434e133,customer,19.84245886672501,Low,70.68
9442,customer_1774795bf26aa7a6d42cb26556812e6a,1774795bf26aa7a6d42cb26556812e6a,customer,19.842060095255857,Low,70.68
9443,customer_dc12569409e7f9dcd01e3449cb883571,dc12569409e7f9dcd01e3449cb883571,customer,19.84197550923601,Low,70.68
9444,customer_dec102ff4685e8a008228402da0f6c08,dec102ff4685e8a008228402da0f6c08,customer,19.841760012612287,Low,70.68
9445,customer_ad85c133449f220e90bc455eac37c5e7,ad85c133449f220e90bc455eac37c5e7,customer,19.84127499627177,Low,70.68
9446,customer_faab96fcbb1e27ca16d2ea3f2bb7fd17,faab96fcbb1e27ca16d2ea3f2bb7fd17,customer,19.84126800649806,Low,70.68
9447,customer_703ebb717ef47804a35012c0c2231684,703ebb717ef47804a35012c0c2231684,customer,19.841189223890627,Low,70.68
9448,customer_421e78f2653c7a9f6aedbe5a258390fa,421e78f2653c7a9f6aedbe5a258390fa,customer,19.841148825977324,Low,70.68
9449,customer_479785730dbfbdf54ea7d4191dff3ea6,479785730dbfbdf54ea7d4191dff3ea6,customer,19.841034976378783,Low,70.68
9450,customer_2828ec50f07f48714d037a800fa806a5,2828ec50f07f48714d037a800fa806a5,customer,19.840891390711334,Low,70.68
9451,customer_4df4a8226c73e851c09983903c7b55e5,4df4a8226c73e851c09983903c7b55e5,customer,19.84082137485168,Low,70.68
9452,customer_cca0adec0a3b226a6f181d73f4387aed,cca0adec0a3b226a6f181d73f4387aed,customer,19.84073903829611,Low,70.68
9453,customer_a83d56cc6f2defc82388a7dd029d9f92,a83d56cc6f2defc82388a7dd029d9f92,customer,19.840712738052783,Low,70.68
9454,customer_cc880daadf0374cbe3853c29e9990685,cc880daadf0374cbe3853c29e9990685,customer,19.84063217847128,Low,70.68
9455,customer_b608532e04a3070b4b31178948f5c43b,b608532e04a3070b4b31178948f5c43b,customer,19.84057087873545,Low,71.68
9456,customer_80223ef359d6c077926ffa46568bec0f,80223ef359d6c077926ffa46568bec0f,customer,19.840567375411272,Low,70.68
9457,customer_21ca0625d6f2e5f1560bb614095a4cae,21ca0625d6f2e5f1560bb614095a4cae,customer,19.840542970264558,Low,70.68
9458,customer_5c11388a117bc2f9c137f7c123f44325,5c11388a117bc2f9c137f7c123f44325,customer,19.840362540631936,Low,70.68
9459,customer_c838fd26278f9cb8752f1a067d488dc7,c838fd26278f9cb8752f1a067d488dc7,customer,19.840345007136385,Low,70.68
9460,customer_d4754fee30c90844e5fe9380b8231f4b,d4754fee30c90844e5fe9380b8231f4b,customer,19.840311717119345,Low,70.68
9461,customer_b0bf646572e6c443de8d15a6ae0f3866,b0bf646572e6c443de8d15a6ae0f3866,customer,19.84015936470412,Low,70.68
9462,customer_6262e5cf1c84fd903d308e41989eb1a5,6262e5cf1c84fd903d308e41989eb1a5,customer,19.840113872113726,Low,70.68
9463,customer_e7f839c9b3a98cb32c50eebf9cc1daf5,e7f839c9b3a98cb32c50eebf9cc1daf5,customer,19.83967434836361,Low,70.68
9464,customer_46c3e28fe8d7700d01084877a6371471,46c3e28fe8d7700d01084877a6371471,customer,19.839583245060265,Low,70.68
9465,customer_632b36b6bf2e2c9927244dba98c20a0b,632b36b6bf2e2c9927244dba98c20a0b,customer,19.83956049876507,Low,70.68
9466,customer_7b930d6dc05eafb8b7dcb5215ab94b7a,7b930d6dc05eafb8b7dcb5215ab94b7a,customer,19.839528985722094,Low,70.68
9467,customer_63c21441e3cb9c9796f03cbb22060132,63c21441e3cb9c9796f03cbb22060132,customer,19.83941691309762,Low,70.68
9468,customer_7551f2efd4c2254a09a1bbf8f6f85e2e,7551f2efd4c2254a09a1bbf8f6f85e2e,customer,19.839147157135724,Low,70.68
9469,customer_c30b0c608dcfd2de51f2a181ba746b5c,c30b0c608dcfd2de51f2a181ba746b5c,customer,19.83910332339684,Low,70.68
9470,customer_165961169e5ec74a761f2d4cf0feb9a1,165961169e5ec74a761f2d4cf0feb9a1,customer,19.83899302774643,Low,70.68
9471,customer_8c90ebe331bd64b98d2e2a5ec902aa35,8c90ebe331bd64b98d2e2a5ec902aa35,customer,19.83872682573267,Low,70.68
9472,customer_e23e4de041e2393f94218b2b793efe40,e23e4de041e2393f94218b2b793efe40,customer,19.83871308243036,Low,70.68
9473,customer_d7a735aebd4e27e0b093c740b9057ddb,d7a735aebd4e27e0b093c740b9057ddb,customer,19.838595442638574,Low,70.68
9474,customer_f4db22627eac951b3227c89fe131433c,f4db22627eac951b3227c89fe131433c,customer,19.838278535234775,Low,70.68
9475,customer_cab88505ad6b31d02081fa42b34c1d24,cab88505ad6b31d02081fa42b34c1d24,customer,19.838261237984323,Low,70.68
9476,customer_3e14eae48d5e0483f7a5e8c500f30ceb,3e14eae48d5e0483f7a5e8c500f30ceb,customer,19.83795451993471,Low,70.68
9477,customer_681e49ea1e6ceb13cd7d53312ae92044,681e49ea1e6ceb13cd7d53312ae92044,customer,19.83795451993471,Low,70.68
9478,customer_e29463627ab360e7bebc45b5b8cb8cee,e29463627ab360e7bebc45b5b8cb8cee,customer,19.837895047796888,Low,70.68
9479,customer_59cd6345c0d1920b6a42f672173a78fd,59cd6345c0d1920b6a42f672173a78fd,customer,19.837870406405074,Low,70.68
9480,customer_4c353c56435ffa61897f3f012efd4aae,4c353c56435ffa61897f3f012efd4aae,customer,19.83764803813019,Low,70.68
9481,customer_3e36d59a55c36aeb0c4c974c3c506246,3e36d59a55c36aeb0c4c974c3c506246,customer,19.837644484182064,Low,70.68
9482,customer_35959524cab90aa984ed033080d984a0,35959524cab90aa984ed033080d984a0,customer,19.837600886688282,Low,70.68
9483,customer_ceb66cc17afe15e697db5f8ba47c7182,ceb66cc17afe15e697db5f8ba47c7182,customer,19.83708412105969,Low,70.68
9484,customer_2ee7ec1f76d53708b7665e5b28a80ff1,2ee7ec1f76d53708b7665e5b28a80ff1,customer,19.83705438499078,Low,70.68
9485,customer_4c4c72eb462217f161fa65fbcfa85e91,4c4c72eb462217f161fa65fbcfa85e91,customer,19.83685464488854,Low,70.68
9486,customer_211d4cb1670eb582754334d7f7d84c13,211d4cb1670eb582754334d7f7d84c13,customer,19.836740795290005,Low,70.68
9487,customer_b77f8ac92262c373ac7fbf59b7a990c7,b77f8ac92262c373ac7fbf59b7a990c7,customer,19.836630499639593,Low,70.68
9488,customer_ae07f4e9a6fb72809102119f12da5221,ae07f4e9a6fb72809102119f12da5221,customer,19.8365850070492,Low,70.68
9489,customer_99b919a466001110a220392ef603ceac,99b919a466001110a220392ef603ceac,customer,19.83651665004106,Low,70.68
9490,customer_a416da5083dd27cada13aa5c7131ea59,a416da5083dd27cada13aa5c7131ea59,customer,19.836415121138423,Low,70.68
9491,customer_61057bad69ef483f8dfe7d2a29434865,61057bad69ef483f8dfe7d2a29434865,customer,19.835740908417513,Low,70.68
9492,customer_a868a4839de521ea81a9b6662725e969,a868a4839de521ea81a9b6662725e969,customer,19.835614856245616,Low,70.68
9493,customer_88d84988fcb70d91cbb76a42feab5a57,88d84988fcb70d91cbb76a42feab5a57,customer,19.83554294528934,Low,70.68
9494,customer_3f2b84c2c216da65fe6920afeedd08b1,3f2b84c2c216da65fe6920afeedd08b1,customer,19.835324012840037,Low,70.68
9495,customer_018e7e423aa73a3d7183d8c7c7a7c50d,018e7e423aa73a3d7183d8c7c7a7c50d,customer,19.835283733049287,Low,70.68
9496,customer_fed93a0c58ebbe0a50bad4d8df8863f5,fed93a0c58ebbe0a50bad4d8df8863f5,customer,19.835283733049287,Low,70.68
9497,customer_9ad4e831d6e44322c9110d32feab5f35,9ad4e831d6e44322c9110d32feab5f35,customer,19.835267976527806,Low,70.68
9498,customer_cdba925154e66b0ba42ca157d5e97688,cdba925154e66b0ba42ca157d5e97688,customer,19.83524001743296,Low,70.68
9499,customer_4e6588068c000d6f539cf24c66a96816,4e6588068c000d6f539cf24c66a96816,customer,19.83510367135742,Low,71.68
9500,customer_5811acd4bae8dc09af9fa10402d1472d,5811acd4bae8dc09af9fa10402d1472d,customer,19.83508245221809,Low,70.68
9501,customer_d1b4a44a8df8bc95236f14ce71d746ca,d1b4a44a8df8bc95236f14ce71d746ca,customer,19.835075344321826,Low,70.68
9502,customer_b9edfe3d08ccc981d141ac6cfcc8768c,b9edfe3d08ccc981d141ac6cfcc8768c,customer,19.834907235385117,Low,70.68
9503,customer_131dc8b84d915d899517bd2867f62401,131dc8b84d915d899517bd2867f62401,customer,19.834744339248054,Low,70.68
9504,customer_07f765655f560c8624267665ce23675a,07f765655f560c8624267665ce23675a,customer,19.834714670677744,Low,71.68
9505,customer_30b94abdcaa5b08d5d78bb3bac7a594d,30b94abdcaa5b08d5d78bb3bac7a594d,customer,19.834268325900418,Low,70.68
9506,customer_51d749720bbcf42fb9f553160011b42c,51d749720bbcf42fb9f553160011b42c,customer,19.8341227270138,Low,70.68
9507,customer_d60f6870e44d4eee8976d251eb6a4772,d60f6870e44d4eee8976d251eb6a4772,customer,19.83387062267001,Low,70.68
9508,customer_de42906592f23a0a400ae4dadde84321,de42906592f23a0a400ae4dadde84321,customer,19.83360252555962,Low,70.68
9509,customer_e6e7efe4f4a9224c5ec58c2f6f52cfd4,e6e7efe4f4a9224c5ec58c2f6f52cfd4,customer,19.83335563401548,Low,70.68
9510,customer_1d92dda603cb0ab1915644e6142e8289,1d92dda603cb0ab1915644e6142e8289,customer,19.833245220242514,Low,70.68
9511,customer_2362e48b42786303ad71363c2af5d58d,2362e48b42786303ad71363c2af5d58d,customer,19.833047375236898,Low,70.68
9512,customer_66289a9ac52d1305faa42fb91b915ba9,66289a9ac52d1305faa42fb91b915ba9,customer,19.832679644320503,Low,70.68
9513,customer_fb405325ceb5abc1e7a1d001cc2860d1,fb405325ceb5abc1e7a1d001cc2860d1,customer,19.832674313398304,Low,70.68
9514,customer_ba8e4563ffa217bd76e723e5dc0266cf,ba8e4563ffa217bd76e723e5dc0266cf,customer,19.832597425887492,Low,70.68
9515,customer_a99ca5de16bb8737a59d562a3c32ca9b,a99ca5de16bb8737a59d562a3c32ca9b,customer,19.8325412714527,Low,70.68
9516,customer_7fc320a0e1bcf740b04279d20e90f096,7fc320a0e1bcf740b04279d20e90f096,customer,19.8325359405305,Low,70.68
9517,customer_6b6b815f43f5bb5de08a22bfd1826357,6b6b815f43f5bb5de08a22bfd1826357,customer,19.832476468392688,Low,70.68
9518,customer_1adee71d97c04b5a132eb30411732f64,1adee71d97c04b5a132eb30411732f64,customer,19.831893240852565,Low,70.68
9519,customer_e5c14e138944a4ad8ad34a1f129df1ab,e5c14e138944a4ad8ad34a1f129df1ab,customer,19.831844194314044,Low,70.68
9520,customer_a930016dbc02c5ec1f9703a25414aabb,a930016dbc02c5ec1f9703a25414aabb,customer,19.831830214766615,Low,70.68
9521,customer_f06d5875ac9a2fd81b116614d878290d,f06d5875ac9a2fd81b116614d878290d,customer,19.831711388613538,Low,70.68
9522,customer_f273a84cae4a2471cd80beb382d673bc,f273a84cae4a2471cd80beb382d673bc,customer,19.831691841898813,Low,70.68
9523,customer_551fdff84d3809ededcc078c25179e4d,551fdff84d3809ededcc078c25179e4d,customer,19.831614836265448,Low,70.68
9524,customer_5bbf0e22adec84c744d699fe6fd674e9,5bbf0e22adec84c744d699fe6fd674e9,customer,19.831481676197292,Low,70.68
9525,customer_5d9f1482b3b5390cf257ab6299165e7d,5d9f1482b3b5390cf257ab6299165e7d,customer,19.8314659196758,Low,70.68
9526,customer_26a3a3beac7982e1aa9db8e0f4fc2c94,26a3a3beac7982e1aa9db8e0f4fc2c94,customer,19.83136782659875,Low,70.68
9527,customer_edf55e0391148600e839275491f147e5,edf55e0391148600e839275491f147e5,customer,19.831353847051325,Low,70.68
9528,customer_2e956ae4ca5b5d28539c75c1d2adc716,2e956ae4ca5b5d28539c75c1d2adc716,customer,19.831171758567194,Low,70.68
9529,customer_b8d4f36004a20507a599935bf54f91a0,b8d4f36004a20507a599935bf54f91a0,customer,19.830995119127817,Low,70.68
9530,customer_75d441e15d55741e935e018e42adca06,75d441e15d55741e935e018e42adca06,customer,19.830977349387155,Low,70.68
9531,customer_58bfed1b2306655c80e33215ba6d494a,58bfed1b2306655c80e33215ba6d494a,customer,19.830942282396048,Low,70.68
9532,customer_c5da99fad84505c7a0079c005d0460ce,c5da99fad84505c7a0079c005d0460ce,customer,19.830842530467486,Low,70.68
9533,customer_0cfb94f148a3f7b02123e6f64e6674f6,0cfb94f148a3f7b02123e6f64e6674f6,customer,19.830840039622334,Low,70.68
9534,customer_8c386052f03160a4f4c751fbce2e0031,8c386052f03160a4f4c751fbce2e0031,customer,19.83078294020711,Low,70.68
9535,customer_a30df00a22c69239b63f02b32fd233c7,a30df00a22c69239b63f02b32fd233c7,customer,19.830753204138205,Low,70.68
9536,customer_921c64811a511efe0c19136766fab4aa,921c64811a511efe0c19136766fab4aa,customer,19.830677857356353,Low,70.68
9537,customer_34162c178a6f582b39adafe7cf883251,34162c178a6f582b39adafe7cf883251,customer,19.830627151966308,Low,70.68
9538,customer_b5b2882db888ad0bd26af3bae0873524,b5b2882db888ad0bd26af3bae0873524,customer,19.830332990857706,Low,70.68
9539,customer_9081705446f7325744a32de436236dc2,9081705446f7325744a32de436236dc2,customer,19.830297805744046,Low,70.68
9540,customer_35bde19b4d0c0a2665e93c0518ce178b,35bde19b4d0c0a2665e93c0518ce178b,customer,19.830089417016584,Low,70.68
9541,customer_38195b3f9f8579b1a21ba8854bf4386d,38195b3f9f8579b1a21ba8854bf4386d,customer,19.82983209987315,Low,70.68
9542,customer_ba66e5bc2e087243b725c956f1765196,ba66e5bc2e087243b725c956f1765196,customer,19.829774168464294,Low,70.68
9543,customer_23f6a86c22a4bd4dc19cebe5f4125767,23f6a86c22a4bd4dc19cebe5f4125767,customer,19.829739219595744,Low,70.68
9544,customer_21b123b5213f8b5019ea3a6d050e5e76,21b123b5213f8b5019ea3a6d050e5e76,customer,19.829374924504926,Low,70.68
9545,customer_ec86637887817c3f409600ccd5e5813d,ec86637887817c3f409600ccd5e5813d,customer,19.829215582315992,Low,70.68
9546,customer_99c7aea61d6fbc8f439b6e2a663eb70e,99c7aea61d6fbc8f439b6e2a663eb70e,customer,19.829106945517097,Low,70.68
9547,customer_b752593c1cfd99820079881adde2fa46,b752593c1cfd99820079881adde2fa46,customer,19.829106945517097,Low,70.68
9548,customer_ad5c2d22aefd6982c12d1f3bb2e3fe79,ad5c2d22aefd6982c12d1f3bb2e3fe79,customer,19.829089530144095,Low,70.68
9549,customer_eb240714223915add224beff2d844e53,eb240714223915add224beff2d844e53,customer,19.829057898978565,Low,70.68
9550,customer_fc9fb824c68f21fd0871490ab14a52b6,fc9fb824c68f21fd0871490ab14a52b6,customer,19.82876717369554,Low,70.68
9551,customer_08c40e2f03653843441ac35d059a04d1,08c40e2f03653843441ac35d059a04d1,customer,19.8287111373833,Low,70.68
9552,customer_c095f09aac0d2fa2091eb2a75ef13f3d,c095f09aac0d2fa2091eb2a75ef13f3d,customer,19.828669080618486,Low,70.68
9553,customer_8d552aa7be95696b63fcfe8168cb5bae,8d552aa7be95696b63fcfe8168cb5bae,customer,19.82847123561287,Low,70.68
9554,customer_1530bef7997278ae912d241906332564,1530bef7997278ae912d241906332564,customer,19.828364375788038,Low,70.68
9555,customer_98152c732aa47e7636c6112855e7225f,98152c732aa47e7636c6112855e7225f,customer,19.828364375788038,Low,70.68
